app_id,app_name,category,rating,one_liner,in_top_10,matched_keywords,relevance_score,match_reason,description_preview
4280,Matchington Mansion,games,4.25,"🌻 Gardening companion - design, plant, and maintain beautiful garden spaces",NO,,,,"Do you have a knack for home decor & matching puzzles? Match pillows for a house makeover in this fun match-3 adventure!

Download  Matchington Mansions for Fun, Exciting Gameplay:
Match pillows & dec..."
2195,"Bug Identifier: Insect, Spider",Education,4.23,📚 Plant knowledge base - comprehensive guides for gardening and plant care,NO,,,,"Discover insects effortlessly with the Bug Identifier: Insect Scanner app, leveraging AI for swift insect identification. Snap or upload an insect photo, and the app swiftly provides detailed informat..."
4708,Vault - Hide photos & videos,photo,4.23,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"The best app to protect and hide your private photos & videos.
Over millions of people trust Vault to keep their photos & videos hidden.
Vault can back up all your photos & videos on Cloud.
Years of p..."
4775,PlayScore 2,music,4.2,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Play all kinds of music direct from photos, images and PDF scores.  Export as MusicXML and MIDI
Snap music with your camera or import images and PDFs.  PlayScore will play them right back to you, scro..."
2769,RadarScope,weather,4.19,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"RadarScope is an AMS-award-winning weather visualization tool that empowers meteorologists, public safety officials, storm spotters, and weather enthusiasts to view a full suite of single-site radar d..."
2405,Office Story,Games,4.17,🌱 Plant enthusiast tool - everything you need for successful plant care and growth,NO,,,,"Office Story is a unique software company simulation game where you can build your own business empire with multiple offices around the world!

""...this is a game that every iOS user should experience..."
2647,Best Animal Sounds Educational Game For Kids,education,4.17,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Super Animal sounds is an easy and funny way to teach your kids how animals look like and what sounds they make!

To listen to the animal sounds just tap on the animal and enjoy wild nature atmosphere..."
4183,Logo Maker: Watermark Designer,design,4.16,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Create your logo in five minutes!
Logo Maker offers you a quick and easy way to design a logo for your business brand or personal needs even without any design experience. 

Suitable For:
-Business ow..."
3089,SimCity BuildIt,Games,4.15,🌱 Plant enthusiast tool - everything you need for successful plant care and growth,NO,,,,"Welcome, Mayor, to the city builder and simulator! Be the hero of your very own city metropolis. This is the city-building game to design and create a beautiful, bustling town or metropolis. Every dec..."
9068,AI Art Generator - Video-Art-X,Graphics & Design,4.14,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Create Stunning Art Like Never Before with the Best AI Art Generator!

Unleash your creativity with the most advanced AI Art Generator available. From text-to-art to AI-powered selfies, image-to-image..."
7818,AI Art Generator - Video-Art-X,art,4.14,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Create Stunning Art Like Never Before with the Best AI Art Generator! Unleash your creativity with the most advanced AI Art Generator available. From text-to-art to AI-powered selfies, image-to-image ..."
5144,Repeat Timer,creativity,4.11,🌱 Plant enthusiast tool - everything you need for successful plant care and growth,NO,,,,"A simple yet powerful repeating timer to help you work and relax.

Easily configure the timer with:
- duration - how long the timer will run for each repeat
- repeat count - how many times the timer w..."
4649,Document Writer for Microsoft Office - Word & PDF,office,4.1,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"THE BEST DOCUMENT EDITING AND MANAGEMENT SUITE FOR IPHONE AND IPAD. 
+ Create and Edit Rich Text Documents on your iPhone or iPad. 
+ Create and Edit Spreadsheets 
+ Scan documents and convert to PDF ..."
5712,Home Design Story,design,4.06,"🏡 Design your green oasis - plan gardens, landscapes, and outdoor living spaces",NO,,,,"Design, decorate, and personalize the home of your dreams with the #1 FREE home design game! Cozy country cabin, or modern mansion? You decide, you design! 

Dream big, decorate for success, and becom..."
8228,Home Design Story,design,4.06,"🏡 Design your green oasis - plan gardens, landscapes, and outdoor living spaces",NO,,,,"Design, decorate, and personalize the home of your dreams with the #1 FREE home design game! Cozy country cabin, or modern mansion? You decide, you design! Dream big, decorate for success, and become ..."
2843,Interior Design PRO,design,3.99,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"""Interior Design for iPad"" is now ""Interior Design PRO"" – a cutting-edge app meticulously crafted for Professional Interior Designers, yet effortlessly intuitive for everyone. Seamlessly bring your vi..."
4514,Mail+ for Outlook,office,3.91,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"########################################
- Securely access Outlook Email and Calendar
- #1 Outlook/Exchange Email App
- Top 5 business apps, peaked at 55 overall
######################################..."
6472,Mindleap: Psychedelic Wellness,wellness,3.88,🌱 Plant enthusiast tool - everything you need for successful plant care and growth,NO,,,,"Mindleap is a virtual health and inner wellness platform that supports your unique self-care and healing journey. On Mindleap you can work with experienced mental health specialists, access a large li..."
7062,ScreenKit - App Icons & Widget,creativity,3.88,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Loved by 10 Million happy users, ScreenKit app is the #1 choice to customize your iPhone & iPad homescreen & lockscreen with aesthetic themes, app icons & widgets!

It’s a must-download if you want to..."
8008,ScreenKit - App Icons & Widget,creativity,3.88,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Loved by 10 Million happy users, ScreenKit app is the #1 choice to customize your iPhone & iPad homescreen & lockscreen with aesthetic themes, app icons & widgets! It’s a must-download if you want to ..."
2466,allRiDi,transportation,3.84,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"At allRiDi we are fueled by the desire to provide an affordable and dynamic on - demand transport and delivery solution; powered with the technical and technological expertise to make it a reality.

O..."
6832,QEPrize 3D Design Studio,design,3.79,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"QEPrize 3D is a simple and powerful 3D modelling tool.  With 8 unique shapes and 5 aesthetic finishes to choose from including wood, copper and plastic, your design will be one of a kind!

Inside the ..."
4500,Movo - Delivery,delivery,3.67,"🌸 Flower lover's delight - discover, identify, and care for beautiful blooms",NO,,,,"Movo app is an application you can fastly and easily order through it from the most famous restaurants, pharmacies, groceries, and flowers shops that are available in this app.

1.	Search for (restaur..."
5468,Home Maker: Design House Game,design,3.65,"🏡 Design your green oasis - plan gardens, landscapes, and outdoor living spaces",NO,,,,"Welcome to Home Maker! Time to show off your home design talents! Home Maker is a Pure Design House game! We provide you the most customization options to decorate rooms, renovate houses, choose home ..."
8295,Home Maker: Design House Game,design,3.65,"🏡 Design your green oasis - plan gardens, landscapes, and outdoor living spaces",NO,,,,"Welcome to Home Maker! Time to show off your home design talents! Home Maker is a Pure Design House game! We provide you the most customization options to decorate rooms, renovate houses, choose home ..."
3272,Office Assistant by Elinasoft,office,3.57,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Office Assistant is an All-Powerful productivity suite specially designed for you to deal with the Office affairs anywhere, anytime on iPhone or iPad. 
With Office Assistant, you can use ""ONE PAGE"" mo..."
2191,Call of Doodie - Run to the Office Toilet in Time,Games,3.47,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"We hate to admit it, but we’ve all been there. It’s just like another day in the office, everything is going fine: you had that taco you like so much for lunch, you didn’t get caught ditching work, yo..."
6146,Whole Foods Market,food,2.2,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"Browse sales, order lunch and dinner, discover products, and build your shopping list — all in the Whole Foods Market app.




Scan Your In-Store Code
Now the In-Store Code does even more. Scan to app..."
7202,Dev Tool box - Developer Tools,developer tools,0,🌿 Connect with nature - explore and appreciate the natural world around you,NO,,,,"DevToolbox is an essential collection of developer utilities designed to streamline your coding workflow. Whether you're debugging APIs, encoding data, or formatting JSON, DevToolbox provides the tool..."
